t_ms,angle_deg,v,I_mA,power_mW
19259.0,14.0,5.1,0.3,1.53
19269.0,14.0,5.1,0.5,2.55
19279.0,14.0,5.11,0.2,1.02
19289.0,14.0,5.1,0.4,2.04
19299.0,14.0,5.1,0.5,2.55
19309.0,14.0,5.1,0.5,2.55
19319.0,14.0,5.1,0.4,2.04
19329.0,14.0,5.1,0.4,2.04
19339.0,14.0,5.1,0.5,2.55
19349.0,14.0,5.1,0.6,3.06
19359.0,14.0,5.1,0.5,2.55
19369.0,14.0,5.1,0.4,2.04
19379.0,14.0,5.1,0.3,1.53
19389.0,14.0,5.1,0.5,2.55
19399.0,14.0,5.1,0.6,3.06
19409.0,14.0,5.1,0.8,4.08
19419.0,14.0,5.1,0.3,1.53
19429.0,14.0,5.11,0.2,1.02
19439.0,14.0,5.1,0.8,4.08
19449.0,14.0,5.1,0.5,2.55
19459.0,14.0,5.1,0.3,1.53
19469.0,14.0,5.1,0.2,1.02
19479.0,14.0,5.1,0.4,2.04
19489.0,14.0,5.1,0.4,2.04
19499.0,14.0,5.1,0.4,2.04
19509.0,14.0,5.1,0.2,1.02
19519.0,14.0,5.1,0.4,2.04
19529.0,14.0,5.1,0.5,2.55
19539.0,14.0,5.1,0.6,3.06
19549.0,14.0,5.1,0.3,1.53
19559.0,14.0,5.1,0.3,1.53
19569.0,14.0,5.1,0.5,2.55
19579.0,14.0,5.1,0.0,0.0
19589.0,14.0,5.1,0.6,3.06
19599.0,14.0,5.1,0.3,1.53
19609.0,14.0,5.1,0.3,1.53
19619.0,14.0,5.1,0.4,2.04
19629.0,14.0,5.1,0.5,2.55
19639.0,14.0,5.1,0.5,2.55
19649.0,14.0,5.1,0.6,3.06
19659.0,14.0,5.1,0.5,2.55
19669.0,14.0,5.1,0.6,3.06
19679.0,14.0,5.1,0.4,2.04
19689.0,14.0,5.1,0.3,1.53
19699.0,14.0,5.1,0.1,0.51
19709.0,14.0,5.1,0.2,1.02
19719.0,14.0,5.1,0.5,2.55
19729.0,14.0,5.1,0.4,2.04
19739.0,14.0,5.1,0.3,1.53
19749.0,14.0,5.1,0.4,2.04
19759.0,14.0,5.1,0.3,1.53
19769.0,14.0,5.1,0.3,1.53
19779.0,14.0,5.1,0.4,2.04
19789.0,14.0,5.1,0.3,1.53
19799.0,14.0,5.1,0.0,0.0
19809.0,14.0,5.11,0.3,1.53
19819.0,14.0,5.11,0.2,1.02
19829.0,14.0,5.1,0.3,1.53
19839.0,14.0,5.1,0.4,2.04
19849.0,14.0,5.11,0.3,1.53
19859.0,14.0,5.1,0.6,3.06
19869.0,14.0,5.1,0.3,1.53
19879.0,14.0,5.1,0.3,1.53
19889.0,14.0,5.1,0.4,2.04
19899.0,14.0,5.11,0.5,2.55
19909.0,14.0,5.1,0.4,2.04
19919.0,14.0,5.1,0.6,3.06
19929.0,14.0,5.1,0.4,2.04
19939.0,14.0,5.1,0.0,0.0
19949.0,14.0,5.1,0.5,2.55
19959.0,14.0,5.1,0.3,1.53
